College Code,College Name,Department Code,Department Name,Course Number,Course Name (AR),Course Name (EN)
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630430,البيئه و انظمه البناء 2,ENVIRONMENT & BUILDING SYSTEM II
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630431,قواعد البناء,STRUCTURE
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630440,مختبر عماره داخليه 5,STUDIO INTERIOR ARCHITECTURE 5
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630450,تطبيقات متقدمه للحاسوب,ADVANCED COMPUTER APPLICATION 3
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630460,عماره المحميات التاريخيه,ARCHITECTURE HISTORICAL PRESERVATION
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630490,مختبر عماره داخليه 6- مشروع تخرج,STUDIO INTERIOR VI- GRADUATION PROJECT
16,Architecture,1620,Visual Comm. and Interiors-Undergraduate,1630491,تدريب عملى,INTERNSHIP
18,Life Sciences,1800,College of life sciences-Undergraduate,1800100,اللغه العربيه (A),ARABIC LANGUAGE [A]
18,Life Sciences,1800,College of life sciences-Undergraduate,1800101,مدخل الى العلوم البيئه,INTROD.TO ENVIR. SCIENCES
18,Life Sciences,1800,College of life sciences-Undergraduate,1800103,مهارات الكتابة العربية والعرض الشفوى,ARABIC WRITING & PRES. SKILLS [A]
18,Life Sciences,1800,College of life sciences-Undergraduate,1800104,علم الاحياء,BIOLOGY
18,Life Sciences,1800,College of life sciences-Undergraduate,1800105,الكيمياء,CHEMISTRY
18,Life Sciences,1800,College of life sciences-Undergraduate,1800107,الجبر,ALGEBRA
18,Life Sciences,1800,College of life sciences-Undergraduate,1800108,الحسبان التطبيقى,APPLIED CALCULUS
18,Life Sciences,1800,College of life sciences-Undergraduate,1800109,الاحصاء,STATISTICS
18,Life Sciences,1800,College of life sciences-Undergraduate,1800110,اللياقه البدنية والاسعافات الاوليه,PERSONAL NUTRITION AND FITNESS
18,Life Sciences,1800,College of life sciences-Undergraduate,1800111,الحاسوب في العلوم الحياتيه,COMPUTER IN LIFE SCIENCES
18,Life Sciences,1800,College of life sciences-Undergraduate,1800120,البشر وبيئتهم,HUMANS& ENVIRONMENT
18,Life Sciences,1800,College of life sciences-Undergraduate,1800122,البيئه و المجتمع,ENVIRONMENT & SOCIETY
18,Life Sciences,1800,College of life sciences-Undergraduate,1800123,مهارات التفكير النقدي,CRITICAL THINKING SKILLS
18,Life Sciences,1800,College of life sciences-Undergraduate,1800125,الكيمياء وعالمنا,CHEMISTRY&OUR WORLD
18,Life Sciences,1800,College of life sciences-Undergraduate,1800130,الاخلاقيات والممارسات,ETHICS&PRACTICES
18,Life Sciences,1800,College of life sciences-Undergraduate,1800131,مدخل الى التواصل ووسائل الاعلام,INTROD.TO COMMUN.&MEDIA
18,Life Sciences,1800,College of life sciences-Undergraduate,1800132,المرأة فى بيئة العمل,WOMEN IN THE WORKPLACE
18,Life Sciences,1800,College of life sciences-Undergraduate,1800135,تطوير القيادة,LEADERSHIP DEVELOPMENT
18,Life Sciences,1800,College of life sciences-Undergraduate,1800139,مدخل الى ادارة التقنية البيئية,INTROD.TO ENVIRON.TECH.MANAG.
18,Life Sciences,1800,College of life sciences-Undergraduate,1800161,مدخل الى ريادة الاعمال,INTROD.TO ENTERPRENEURSHIP
18,Life Sciences,1800,College of life sciences-Undergraduate,1800200,تغيرات المناخ : العلوم و السياسه,CLIMATE CHANGE: SCIENCE & POLICY
18,Life Sciences,1800,College of life sciences-Undergraduate,1800203,احصاء لعلوم الحياه,STATISTICS FOR LIFE SCIENCE
18,Life Sciences,1800,College of life sciences-Undergraduate,1800220,التوجهات الاجتماعية والاقتصادية فى الخليج,SOCIAL&ECON.TRENDS IN THE GULF
18,Life Sciences,1800,College of life sciences-Undergraduate,1800221,المنظور الاجتماعى فى القضايا البيئية,SOCIAL PERSPECTIVE ON ENVIR.ISSUES
18,Life Sciences,1800,College of life sciences-Undergraduate,1800230,اسس التواصل بين الاشخاص,FUND.OF INTERPERSONAL COMMUNICATION
18,Life Sciences,1800,College of life sciences-Undergraduate,1800253,الكتابة التقنية,TECHNICAL WRITING
18,Life Sciences,1800,College of life sciences-Undergraduate,1800260,منظور مهنة,CAREER PERSPECTIVES
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810088,ملف الانجازات,PORTFOLIO REVIEW
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810130,اضطرابات التواصل و المجتمع,COMMUNICATION DISORDERS AND SOCIETY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810131,مدخل الى اضطرابات التواصل,INTROD.TO COMM.DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810211,مدخل الى علم اللغة,INTROD.TO LINGUISTICS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810212,علوم الصوتيات والكلام,SPEECH SCIENCE & PHONETIC
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810213,مدخل الى علم الصوتيات,INTROD.TO PHONETICS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810214,نمو الكلام واللغة,SPEECH&LANG.DEVELOP.IN CHILDREN
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810215,علم الصوتيات والكلام,SPEECH SCIENCE AND PHONETICS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810217,فقدان السمع ولغة الاشاره,DEAFNESS&SIGN LANGUAGE
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810220,مدخل الى علم السمع,INTRODUCTION TO AUDIOLOGY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810221,مدخل الى علم السمع والكلام,INTRO.TO HEARING&SPEECH
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810231,ارشادات الاجراءات الاكلينيكية,GUIDELINES FOR CLINICAL PRACTICE
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810236,اضطرابات التواصل والاختلاف الثقافى,COMM.DISORDERS&CULT.DIVERSITY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810244,العلاقة بين الاشخاص والمهارات الاكلينيكه المكتسبه,INTERPERSONAL&ACQUIRED CLINICAL SKIL.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810252,علم نفس النمو,DEVELOPMENTAL PSYCHOLOGY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810311,مدخل الى علم اللغة النفسى,INTROD.PSYCHOLINGUISTICS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810316,التحليل الخطابى و الاضطرابات,DISCOURSE ANALYSIS&DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810323,علم التشريح ووظائف أعضاء الكلام و السمع,ANATOMY&PHYSIO.OF SPEECH&HEAR.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810324,مدخل الى علم السمع,INTRODUCTION TO AUDIOLOGY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810325,الاسس العصبية للتواصل بين الناس,NEURAL BASES OF HUMAN COMMUN.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810326,علم التشريح ووظائف اعضاء الكلام والسمع,ANATOMY AND PHYSIOLOGY OF SPEECH AND HEARING
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810327,اضطرابات التواصل والاختلاف الثقافي,COMMUNICATION DISORDERS AND CULTURAL DIVERSITY
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810329,الاستشارات في اضطرابات التواصل,COUNSELING IN COMMUNICATION DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810330,المبادىء و الاساليب المتعلقة باضطرابات التواصل,PRIN.&METH.IN COMM.DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810331,علم أمراض الكلام(1): الاضطرابات اللغوية والصوتية لدى الاطفال,SPEECH PATHOLOGY(1)
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810332,اضطابات النطق لدى الاطفال,SPEECH SOUND DISORDERS IN CHILDREN
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810333,اضطرابات التطور اللغوي,DEVELOPMENT LANGUAGE DISORDER
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810334,مدخل الى التاهيل السمعي,INTRODUCTION TO AURAL REHABILITATION
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810335,اضطرابات النطق لدى الاطفال,SPEECH SOUND DISORDERS IN CHILDREN
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810336,اضطرابات التطور اللغوي,DEVELOPMENTAL LANGUAGE DISORDER
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810340,حلقة بحث: التوجيه الاكلينيكى,SEMINAR CLINICAL ORIENTATION
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810342,برامج اضطرابات التواصل الخاصة بالمدرسة,SCHOOL BASED COMM.DISORDER PROG.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810344,اضطرابات الصوت,VOICE DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810345,مقرر طرق البحث,RESEARCH METHODS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810346,التعليم التجريبى,EXPERIENTIAL LEARNING
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810398,موضوعات خاصة فى الكلام واللغه,SPECIAL ISSUES IN SPEECH&LANG.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810399,موضوعات متقدمه في النطق واللغه,ADVANCED TOPIC IN SPEECH & LANG
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810432,علم أمراض الكلام (2) : اضطرابات الصوت والطلاقة اللغوية,SPEECH PATHOLOGY (2)
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810433,علم امراض الكلام(3): الحبسة الكلامية واضرابات الحركة العصبية,SPEECH PATHOLOGY (3)
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810434,اضطرابات التواصل العصبيه و صعوبات البلع,NEUROGENIC COMM DISORDERS & DYSPHAGIA
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810436,تدريب خاص بالرعاية الاسرية,PARENTING TRAINING
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810437,تطبيق اكلينيكي 1,CLINICAL PRACTICUM 1
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810438,اضطرابات التواصل العصيبة,NEUROGENIC COMMUNICATION DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810439,مشاكل خاصة فى نمو اللغة,SPECIAL DEV.SPEECH-LANG.PROB.
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810440,طرق التواصل البديل,AUGMENTATIVE & ALTERNTIVE COMMUNICATION
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810441,تطبيق مهنى 1,PROFESSIONAL PRACTICE (1)
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810442,تطبيق مهني 1,PROFESSIONAL PRACTICE I
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810443,تطبيق مهنى 2,PROFESSIONAL PRACTICE (2)
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810445,صعوبات البلع واضطرابات والنطق,DYSPHAGIA AND MOTOR SPEECH DISORDERS
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810450,تطبيقات نظم المعلومات فى تخصص اضطرابات التواصل,APPL.OF INFO.SYS.IN COMM.DISORDER
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810495,تدريب عملى,INTERNSHIP
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810496,التطبيق الاكلينيكي المتقدم,ADVANCED CLINICAL PRACTICUM
18,Life Sciences,1810,Science Of Communication Disorders-Undergraduate,1810499,مشروع بحث,CAPSTONE PROJECT
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820088,ملف الانجازات,PORTFOLIO REVIEW
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820100,مقدمه في تغذيه الانسان و علم الغذاء,INTRO TO HUMAN NUTRITION & FOOD SCIENCE
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820102,اسس العلوم الاسريه,FOUND .OF FAMILY SCIENCES
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820103,علم النفس فى الحياه اليوميه,PSYCHO.IN EVERYDAY LIFE
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820104,جسم الانسان,THE HUMAN BODY
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820105,التغذيه الشخصيه وقضايا صحه المرأه,PERSON NUTR.&WOMEN'S HEALTH
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820106,الكيمياء للعلوم الحياتيه,CHEMISTRY FOR LIFE SCIENCES
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820108,الامن الغذائي,FOOD SECURITY
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820110,مدخل الى تغذية الانسان و علم الغذاء,INTR.TO HUM. NUT..&FOOD SC.
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820111,الفيزياء العامة,GENERAL PHYSICS
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820140,الاحصاء لعلوم الحياة,STATISTICS FOR LIFE SCIENCE
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820152,سلامة الغذاء في المجتمع,FOOD SAFETY IN THE SOCIETY
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820190,الغذاء و المجتمع : منظور عالمي,FOOD AND CULTURE : A GLOBAL PERSPECTIVE
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820201,علم الجراثيم,MICROBIOLOGY
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820202,كيمياء حيويه,BIOCHEMISTRY
18,Life Sciences,1820,Food Science and Nutrition (UG/Grad) / Dept. of Food Sciences and Nutrition-Graduate,1820203,أوليات الكيمياء الطبيعية,ELEMENTARY PHYS.CHEM.
